"invoice_no","stock_code","description","quantity","invoice_date","unit_price","customer_id","country","missing_customerID","transaction_value","return_flag"
"C577381","22362","Glass Jar Peacock Bath Salts",-1,2011-11-18 16:24:00,2.95,"15297","UK",FALSE,-2.95,1
"C577381","23012","Glass Apothecary Bottle Perfume",-1,2011-11-18 16:24:00,3.95,"15297","UK",FALSE,-3.95,1
"C577383","21068","Vintage Billboard Love/Hate Mug",-1,2011-11-18 16:48:00,1.25,"13091","UK",FALSE,-1.25,1
"C577383","21871","Save The Planet Mug",-2,2011-11-18 16:48:00,1.65,"13091","UK",FALSE,-3.3,1
"C577383","22064","Pink Doughnut Trinket Pot",-13,2011-11-18 16:48:00,1.65,"13091","UK",FALSE,-21.45,1
"C577385","23661","Milk Maids Mug",-1,2011-11-18 16:53:00,1.65,"14189","UK",FALSE,-1.65,1
"C577385","23660","Henrietta Hen Mug",-1,2011-11-18 16:53:00,1.65,"14189","UK",FALSE,-1.65,1
"C577386","23401","Rustic Mirror With Lace Heart",-1,2011-11-18 16:54:00,6.25,"18276","UK",FALSE,-6.25,1
"C577389","23108","Set Of 10 Led Dolly Lights",-2,2011-11-18 16:59:00,6.25,"13381","UK",FALSE,-12.5,1
"C577390","23401","Rustic Mirror With Lace Heart",-1,2011-11-18 17:01:00,6.25,"18276","UK",FALSE,-6.25,1
"C577391","22197","Popcorn Holder",-13,2011-11-18 17:03:00,0.72,"13078","UK",FALSE,-9.36,1
"C577391","22109","Full English Breakfast Plate",-2,2011-11-18 17:03:00,3.39,"13078","UK",FALSE,-6.78,1
"C577392","23169","Classic Glass Cookie Jar",-6,2011-11-18 17:05:00,4.15,"16560","UK",FALSE,-24.9,1
"C577394","84946","Antique Silver T-Light Glass",-4,2011-11-18 17:09:00,1.25,"14902","UK",FALSE,-5,1
"C577394","23493","Vintage Doily Travel Sewing Kit",-1,2011-11-18 17:09:00,1.95,"14902","UK",FALSE,-1.95,1
"C577394","23184","Bull Dog Bottle Opener",-2,2011-11-18 17:09:00,4.95,"14902","UK",FALSE,-9.9,1
"C577394","22219","Lovebird Hanging Decoration White",-2,2011-11-18 17:09:00,0.85,"14902","UK",FALSE,-1.7,1
"C577398","84978","Hanging Heart Jar T-Light Holder",-7,2011-11-18 17:15:00,1.25,"16839","UK",FALSE,-8.75,1
"C577399","22138","Baking Set 9 Piece Retrospot",-1,2011-11-18 17:15:00,4.95,"13895","UK",FALSE,-4.95,1
"C577486","23198","Pantry Magnetic Shopping List",-5,2011-11-20 11:59:00,1.45,"15533","UK",FALSE,-7.25,1
"C577509","21846","Pink Diamante Pen In Gift Box",-12,2011-11-20 12:46:00,4.95,"13118","UK",FALSE,-59.4,1
"C577513","84086B","Yellow/Blue Retro Radio",-1,2011-11-20 12:59:00,2.95,"18110","UK",FALSE,-2.95,1
"C577513","22835","Hot Water Bottle I Am So Poorly",-4,2011-11-20 12:59:00,4.95,"18110","UK",FALSE,-19.8,1
"C577513","22751","Feltcraft Princess Olivia Doll",-2,2011-11-20 12:59:00,3.75,"18110","UK",FALSE,-7.5,1
"C577547","23080","Red Metal Box Top Secret",-1,2011-11-20 14:48:00,8.25,"17841","UK",FALSE,-8.25,1
"C577547","21927","Blue/Cream Stripe Cushion Cover",-3,2011-11-20 14:48:00,1.25,"17841","UK",FALSE,-3.75,1
"C577547","23395","Belle Jardiniere Cushion Cover",-1,2011-11-20 14:48:00,3.75,"17841","UK",FALSE,-3.75,1
"C577547","23165","Large Ceramic Top Storage Jar",-1,2011-11-20 14:48:00,1.65,"17841","UK",FALSE,-1.65,1
"C577547","23148","Miniature Antique Rose Hook Ivory",-7,2011-11-20 14:48:00,0.83,"17841","UK",FALSE,-5.81,1
"C577547","23146","Triple Hook Antique Ivory Rose",-1,2011-11-20 14:48:00,3.29,"17841","UK",FALSE,-3.29,1
"C577547","22467","Gumball Coat Rack",-1,2011-11-20 14:48:00,2.55,"17841","UK",FALSE,-2.55,1
"C577547","23032","Drawer Knob Crackle Glaze Ivory",-1,2011-11-20 14:48:00,1.65,"17841","UK",FALSE,-1.65,1
"C577547","85123A","White Hanging Heart T-Light Holder",-1,2011-11-20 14:48:00,2.95,"17841","UK",FALSE,-2.95,1
"C577547","21925","Union Stripe Cushion Cover",-1,2011-11-20 14:48:00,1.25,"17841","UK",FALSE,-1.25,1
"C577547","35970","Zinc Folkart Sleigh Bells",-4,2011-11-20 14:48:00,1.69,"17841","UK",FALSE,-6.76,1
"C577614","21499","Blue Polkadot Wrap",-200,2011-11-21 10:18:00,0.36,"17888","UK",FALSE,-72,1
"C577683","22726","Alarm Clock Bakelike Green",-1,2011-11-21 10:51:00,3.75,"14493","UK",FALSE,-3.75,1
"C577688","85048","15cm Christmas Glass Ball 20 Lights",-1,2011-11-21 11:29:00,7.95,"13890","UK",FALSE,-7.95,1
"C577692","22800","Antique Tall Swirlglass Trinket Pot",-2,2011-11-21 11:47:00,3.75,"14426","UK",FALSE,-7.5,1
"C577692","22798","Antique Glass Dressing Table Pot",-2,2011-11-21 11:47:00,2.95,"14426","UK",FALSE,-5.9,1
"C577692","84946","Antique Silver T-Light Glass",-8,2011-11-21 11:47:00,1.06,"14426","UK",FALSE,-8.48,1
"C577731","22812","Pack 3 Boxes Christmas Panettone",-6,2011-11-21 13:06:00,1.95,"17811","UK",FALSE,-11.7,1
"C577737","84978","Hanging Heart Jar T-Light Holder",-24,2011-11-21 13:25:00,1.25,"15681","UK",FALSE,-30,1
"C577737","84949","Silver Hanging T-Light Holder",-24,2011-11-21 13:25:00,1.65,"15681","UK",FALSE,-39.6,1
"C577737","23393","Home Sweet Home Cushion Cover",-12,2011-11-21 13:25:00,3.75,"15681","UK",FALSE,-45,1
"C577737","23225","Cherub Heart Decoration Silver",-24,2011-11-21 13:25:00,0.83,"15681","UK",FALSE,-19.92,1
"C577737","23221","Reindeer Heart Decoration Silver",-24,2011-11-21 13:25:00,0.83,"15681","UK",FALSE,-19.92,1
"C577737","23084","Rabbit Night Light",-12,2011-11-21 13:25:00,2.08,"15681","UK",FALSE,-24.96,1
"C577737","23042","Paper Lantern 7 Point Snow Star",-10,2011-11-21 13:25:00,6.65,"15681","UK",FALSE,-66.5,1
"C577737","23022","Small Bonne Jam Jar T-Light Holder",-24,2011-11-21 13:25:00,2.08,"15681","UK",FALSE,-49.92,1
"C577737","22910","Paper Chain Kit Vintage Christmas",-18,2011-11-21 13:25:00,2.95,"15681","UK",FALSE,-53.1,1
"C577737","22863","Soap Dish Brocante",-12,2011-11-21 13:25:00,2.95,"15681","UK",FALSE,-35.4,1
"C577737","22734","Set Of 6 Ribbons Vintage Christmas",-12,2011-11-21 13:25:00,2.89,"15681","UK",FALSE,-34.68,1
"C577737","22599","Christmas Musical Zinc Star",-24,2011-11-21 13:25:00,0.85,"15681","UK",FALSE,-20.4,1
"C577737","22597","Musical Zinc Heart Decoration",-24,2011-11-21 13:25:00,0.85,"15681","UK",FALSE,-20.4,1
"C577737","20979","36 Pencils Tube Red Retrospot",-16,2011-11-21 13:25:00,1.25,"15681","UK",FALSE,-20,1
"C577750","23206","Lunch Bag Apple Design",-5,2011-11-21 14:30:00,1.65,"12878","UK",FALSE,-8.25,1
"C577750","23204","Charlotte Bag Apples Design",-6,2011-11-21 14:30:00,0.85,"12878","UK",FALSE,-5.1,1
"C577752","23170","Regency Tea Plate Roses",-4,2011-11-21 14:37:00,1.65,"16670","UK",FALSE,-6.6,1
"C577752","22697","Green Regency Teacup And Saucer",-1,2011-11-21 14:37:00,2.95,"16670","UK",FALSE,-2.95,1
"C577752","22065","Christmas Pudding Trinket Pot",-6,2011-11-21 14:37:00,0.39,"16670","UK",FALSE,-2.34,1
"C577753","21314","Small Glass Heart Trinket Pot",-24,2011-11-21 14:40:00,1.85,"13756","UK",FALSE,-44.4,1
"C577779","23057","Beaded Chandelier T-Light Holder",-96,2011-11-21 16:11:00,1,NA,"UK",TRUE,-96,1
"C577779","23056","Flowers Chandelier T-Light Holder",-96,2011-11-21 16:11:00,1,NA,"UK",TRUE,-96,1
"C577779","23055","Ivory Chandelier T-Light Holder",-96,2011-11-21 16:11:00,1,NA,"UK",TRUE,-96,1
"C577781","84665","Square Cherry Blossom Cabinet",-3,2011-11-21 16:14:00,5.95,"15406","UK",FALSE,-17.85,1
"C577786","22469","Heart Of Wicker Small",-40,2011-11-21 16:27:00,1.45,"13246","UK",FALSE,-58,1
"C577786","20719","Woodland Charlotte Bag",-10,2011-11-21 16:27:00,0.72,"13246","UK",FALSE,-7.2,1
"577787","23055","Rusty Thrown Away",-398,2011-11-21 16:28:00,0,NA,"UK",TRUE,0,1
"577788","23056","Rusty Throw Away",-210,2011-11-21 16:28:00,0,NA,"UK",TRUE,0,1
"577789","23057","Rusty Throw Away",-280,2011-11-21 16:28:00,0,NA,"UK",TRUE,0,1
"C577799","23130","Mistletoe Heart Wreath Green",-8,2011-11-21 16:55:00,4.15,"13458","UK",FALSE,-33.2,1
"C577815","22505","Memo Board Cottage Design",-1,2011-11-22 09:16:00,4.95,"17071","UK",FALSE,-4.95,1
"C577817","22947","Wooden Advent Calendar Red",-1,2011-11-22 09:17:00,7.95,"13081","UK",FALSE,-7.95,1
"C577817","22990","Cotton Apron Pantry Design",-1,2011-11-22 09:17:00,4.95,"13081","UK",FALSE,-4.95,1
"C577819","79190A","Retro Plastic 70'S Tray",-3,2011-11-22 09:23:00,0.42,"17313","UK",FALSE,-1.26,1
"C577819","23320","Giant 50'S Christmas Cracker",-1,2011-11-22 09:23:00,2.89,"17313","UK",FALSE,-2.89,1
"C577819","23319","Box Of 6 Mini 50'S Crackers",-8,2011-11-22 09:23:00,2.49,"17313","UK",FALSE,-19.92,1
"C577819","23318","Box Of 6 Mini Vintage Crackers",-8,2011-11-22 09:23:00,2.08,"17313","UK",FALSE,-16.64,1
"C577821","72802A","Rose Scent Candle In Jewelled Box",-1,2011-11-22 09:29:00,4.25,"13777","UK",FALSE,-4.25,1
"C577821","20679","Edwardian Parasol Red",-1,2011-11-22 09:29:00,5.95,"13777","UK",FALSE,-5.95,1
"C577832","84988","Set Of 72 Pink Heart Paper Doilies",-12,2011-11-22 10:18:00,1.45,"18274","UK",FALSE,-17.4,1
"C577832","84509A","Set Of 4 English Rose Placemats",-4,2011-11-22 10:18:00,3.75,"18274","UK",FALSE,-15,1
"C577832","23245","Set Of 3 Regency Cake Tins",-4,2011-11-22 10:18:00,4.95,"18274","UK",FALSE,-19.8,1
"C577832","23243","Set Of Tea Coffee Sugar Tins Pantry",-4,2011-11-22 10:18:00,4.95,"18274","UK",FALSE,-19.8,1
"C577832","22989","Set 2 Pantry Design Tea Towels",-6,2011-11-22 10:18:00,3.25,"18274","UK",FALSE,-19.5,1
"C577832","22851","Set 20 Napkins Fairy Cakes Design",-12,2011-11-22 10:18:00,0.85,"18274","UK",FALSE,-10.2,1
"C577832","22720","Set Of 3 Cake Tins Pantry Design",-3,2011-11-22 10:18:00,4.95,"18274","UK",FALSE,-14.85,1
"C577832","21974","Set Of 36 Paisley Flower Doilies",-12,2011-11-22 10:18:00,1.45,"18274","UK",FALSE,-17.4,1
"C577832","21231","Sweetheart Ceramic Trinket Box",-12,2011-11-22 10:18:00,1.25,"18274","UK",FALSE,-15,1
"C577832","21108","Fairy Cake Flannel Assorted Colour",-18,2011-11-22 10:18:00,0.79,"18274","UK",FALSE,-14.22,1
"577836","21888","Check",-57,2011-11-22 10:26:00,0,NA,"UK",TRUE,0,1
"C577839","22138","Baking Set 9 Piece Retrospot",-1,2011-11-22 10:33:00,4.95,"16633","UK",FALSE,-4.95,1
"C577849","22947","Wooden Advent Calendar Red",-2,2011-11-22 10:59:00,7.95,"14534","UK",FALSE,-15.9,1
"C577849","23535","Wall Art Bicycle Safety",-1,2011-11-22 10:59:00,5.95,"14534","UK",FALSE,-5.95,1
"C577849","22910","Paper Chain Kit Vintage Christmas",-3,2011-11-22 10:59:00,2.95,"14534","UK",FALSE,-8.85,1
"C577889","22248","Decoration Pink Chick Magic Garden",-16,2011-11-22 11:42:00,0.85,"16191","UK",FALSE,-13.6,1
"C577892","POST","Postage",-1,2011-11-22 11:43:00,3.25,"16191","UK",FALSE,-3.25,1
"577999","21018","Damaged",-63,2011-11-22 12:29:00,0,NA,"UK",TRUE,0,1
"C578003","37495","Fairy Cake Birthday Candle Set",-3,2011-11-22 12:31:00,3.75,"13832","UK",FALSE,-11.25,1
"C578007","23197","Sketchbook Magnetic Shopping List",-1,2011-11-22 12:40:00,1.45,"16474","UK",FALSE,-1.45,1
"C578007","23234","Biscuit Tin Vintage Christmas",-1,2011-11-22 12:40:00,2.89,"16474","UK",FALSE,-2.89,1
"C578007","22065","Christmas Pudding Trinket Pot",-1,2011-11-22 12:40:00,0.39,"16474","UK",FALSE,-0.39,1
"C578007","85104","Silver Glass T-Light Set",-3,2011-11-22 12:40:00,2.95,"16474","UK",FALSE,-8.85,1
"C578061","21262","White Goose Feather Christmas Tree",-2,2011-11-22 15:29:00,2.95,"15811","UK",FALSE,-5.9,1
"C578073","M","Manual",-36,2011-11-22 16:02:00,0.32,"18139","UK",FALSE,-11.52,1
"C578073","M","Manual",-36,2011-11-22 16:02:00,0.56,"18139","UK",FALSE,-20.16,1
"C578076","M","Manual",-24,2011-11-22 16:18:00,0.56,"18139","UK",FALSE,-13.44,1
"C578077","22910","Paper Chain Kit Vintage Christmas",-20,2011-11-22 16:18:00,2.55,"12936","UK",FALSE,-51,1
"578095","23397","Damaged",-9,2011-11-22 17:25:00,0,NA,"UK",TRUE,0,1
"C578097","84029E","Red Woolly Hottie White Heart.",-48,2011-11-22 17:31:00,3.75,NA,"UK",TRUE,-180,1
"C578097","82494L","Wooden Frame Antique White",-48,2011-11-22 17:31:00,2.55,NA,"UK",TRUE,-122.4,1
"C578097","23358","Hot Stuff Hot Water Bottle",-36,2011-11-22 17:31:00,3.29,NA,"UK",TRUE,-118.44,1
"C578097","23355","Hot Water Bottle Keep Calm",-48,2011-11-22 17:31:00,4.15,NA,"UK",TRUE,-199.2,1
"C578097","22835","Hot Water Bottle I Am So Poorly",-48,2011-11-22 17:31:00,4.25,NA,"UK",TRUE,-204,1
"C578097","22114","Hot Water Bottle Tea And Sympathy",-48,2011-11-22 17:31:00,3.75,NA,"UK",TRUE,-180,1
"C578097","22112","Chocolate Hot Water Bottle",-48,2011-11-22 17:31:00,4.25,NA,"UK",TRUE,-204,1
"C578110","23169","Classic Glass Cookie Jar",-2,2011-11-23 09:23:00,4.15,"15804","UK",FALSE,-8.3,1
"C578110","15039","Sandalwood Fan",-2,2011-11-23 09:23:00,0.85,"15804","UK",FALSE,-1.7,1
"C578110","84945","Multi Colour Silver T-Light Holder",-2,2011-11-23 09:23:00,0.85,"15804","UK",FALSE,-1.7,1
"C578124","22659","Lunch Box I Love London",-1,2011-11-23 10:30:00,1.95,"14049","UK",FALSE,-1.95,1
"C578124","20749","Assorted Colour Mini Cases",-1,2011-11-23 10:30:00,7.95,"14049","UK",FALSE,-7.95,1
"C578124","21559","Strawberry Lunch Box With Cutlery",-1,2011-11-23 10:30:00,2.55,"14049","UK",FALSE,-2.55,1
"C578124","21561","Dinosaur Lunch Box With Cutlery",-1,2011-11-23 10:30:00,2.55,"14049","UK",FALSE,-2.55,1
"C578124","22492","Mini Paint Set Vintage",-2,2011-11-23 10:30:00,0.65,"14049","UK",FALSE,-1.3,1
"C578124","22352","Lunch Box With Cutlery Retrospot",-1,2011-11-23 10:30:00,2.55,"14049","UK",FALSE,-2.55,1
"C578124","21890","S/6 Wooden Skittles In Cotton Bag",-1,2011-11-23 10:30:00,3.25,"14049","UK",FALSE,-3.25,1
"C578124","21915","Red Harmonica In Box",-1,2011-11-23 10:30:00,1.25,"14049","UK",FALSE,-1.25,1
"C578124","21459","Yellow Easter Egg Hunt Start Post",-1,2011-11-23 10:30:00,1.95,"14049","UK",FALSE,-1.95,1
"C578124","21461","Blue Easter Egg Hunt Start Post",-1,2011-11-23 10:30:00,1.95,"14049","UK",FALSE,-1.95,1
"C578124","22662","Lunch Bag Dolly Girl Design",-1,2011-11-23 10:30:00,1.65,"14049","UK",FALSE,-1.65,1
"C578124","20728","Lunch Bag Cars Blue",-1,2011-11-23 10:30:00,1.65,"14049","UK",FALSE,-1.65,1
"C578132","75049L","Large Circular Mirror Mobile",-1,2011-11-23 10:50:00,0.85,"15502","UK",FALSE,-0.85,1
"C578142","23569","Tradtional Alphabet Stamp Set",-2,2011-11-23 11:04:00,4.95,"17010","UK",FALSE,-9.9,1
"C578144","22697","Green Regency Teacup And Saucer",-3,2011-11-23 11:06:00,2.95,"16201","UK",FALSE,-8.85,1
"C578144","22699","Roses Regency Teacup And Saucer",-1,2011-11-23 11:06:00,2.95,"16201","UK",FALSE,-2.95,1
"C578144","23170","Regency Tea Plate Roses",-3,2011-11-23 11:06:00,1.65,"16201","UK",FALSE,-4.95,1
"C578144","84817","Danish Rose Decorative Plate",-12,2011-11-23 11:06:00,2.1,"16201","UK",FALSE,-25.2,1
"578145","22579","Dotcom",-40,2011-11-23 11:07:00,0,NA,"UK",TRUE,0,1
"C578148","20728","Lunch Bag Cars Blue",-1,2011-11-23 11:11:00,1.65,"15117","UK",FALSE,-1.65,1
"C578164","22109","Full English Breakfast Plate",-1,2011-11-23 11:34:00,3.75,"14032","UK",FALSE,-3.75,1
"578245","22568","?? Missing",-170,2011-11-23 12:37:00,0,NA,"UK",TRUE,0,1
"C578257","23300","Gardeners Kneeling Pad Cup Of Tea",-40,2011-11-23 13:00:00,1.65,"17809","UK",FALSE,-66,1
"C578259","72807C","Set/3 Vanilla Scented Candle In Box",-120,2011-11-23 13:02:00,3.81,"16660","UK",FALSE,-457.2,1
"C578276","23108","Set Of 10 Led Dolly Lights",-1,2011-11-23 13:48:00,5.39,"17511","UK",FALSE,-5.39,1
"C578276","23470","Card Holder Love Bird Large",-1,2011-11-23 13:48:00,5.39,"17511","UK",FALSE,-5.39,1
"C578276","22665","Recipe Box Blue Sketchbook Design",-1,2011-11-23 13:48:00,2.55,"17511","UK",FALSE,-2.55,1
"C578276","23493","Vintage Doily Travel Sewing Kit",-1,2011-11-23 13:48:00,1.65,"17511","UK",FALSE,-1.65,1
"C578276","21535","Red Retrospot Small Milk Jug",-2,2011-11-23 13:48:00,2.1,"17511","UK",FALSE,-4.2,1
"C578276","21240","Blue Polkadot Cup",-2,2011-11-23 13:48:00,0.72,"17511","UK",FALSE,-1.44,1
"C578276","21430","Set/3 Red Gingham Rose Storage Box",-1,2011-11-23 13:48:00,3.39,"17511","UK",FALSE,-3.39,1
"C578276","22197","Popcorn Holder",-1,2011-11-23 13:48:00,0.85,"17511","UK",FALSE,-0.85,1
"C578280","21927","Blue/Cream Stripe Cushion Cover",-4,2011-11-23 13:53:00,1.25,"17841","UK",FALSE,-5,1
"C578280","22339","Christmas Tree Painted Zinc",-7,2011-11-23 13:53:00,0.19,"17841","UK",FALSE,-1.33,1
"C578280","22338","Star Decoration Painted Zinc",-3,2011-11-23 13:53:00,0.19,"17841","UK",FALSE,-0.57,1
"C578280","84375","Set Of 20 Kids Cookie Cutters",-1,2011-11-23 13:53:00,2.1,"17841","UK",FALSE,-2.1,1
"C578280","20752","Blue Polkadot Washing Up Gloves",-1,2011-11-23 13:53:00,2.1,"17841","UK",FALSE,-2.1,1
"C578282","22429","Enamel Measuring Jug Cream",-1,2011-11-23 13:54:00,4.25,"17841","UK",FALSE,-4.25,1
"578327","72807A","Wet Pallet",-504,2011-11-23 17:55:00,0,NA,"UK",TRUE,0,1
"578328","72807B","Wet Pallet",-696,2011-11-23 17:55:00,0,NA,"UK",TRUE,0,1
"578329","72807C","Wet Pallet",-408,2011-11-23 17:56:00,0,NA,"UK",TRUE,0,1
"C578342","23312","Vintage Christmas Gift Sack",-1,2011-11-24 09:15:00,4.15,"15993","UK",FALSE,-4.15,1
"C578355","22178","Victorian Glass Hanging T-Light",-3,2011-11-24 10:13:00,1.95,"14397","UK",FALSE,-5.85,1
"C578355","84946","Antique Silver T-Light Glass",-2,2011-11-24 10:13:00,1.25,"14397","UK",FALSE,-2.5,1
"C578355","22596","Christmas Star Wish List Chalkboard",-4,2011-11-24 10:13:00,1.25,"14397","UK",FALSE,-5,1
"C578355","20956","Porcelain T-Light Holders Assorted",-3,2011-11-24 10:13:00,1.25,"14397","UK",FALSE,-3.75,1
"C578363","82494L","Wooden Frame Antique White",-48,2011-11-24 10:40:00,2.55,"15482","UK",FALSE,-122.4,1
"C578363","23355","Hot Water Bottle Keep Calm",-24,2011-11-24 10:40:00,4.15,"15482","UK",FALSE,-99.6,1
"C578363","22835","Hot Water Bottle I Am So Poorly",-24,2011-11-24 10:40:00,4.25,"15482","UK",FALSE,-102,1
"C578363","22804","Pink Hanging Heart T-Light Holder",-160,2011-11-24 10:40:00,2.55,"15482","UK",FALSE,-408,1
"C578363","22197","Popcorn Holder",-200,2011-11-24 10:40:00,0.72,"15482","UK",FALSE,-144,1
"C578363","22114","Hot Water Bottle Tea And Sympathy",-24,2011-11-24 10:40:00,3.75,"15482","UK",FALSE,-90,1
"C578363","22112","Chocolate Hot Water Bottle",-24,2011-11-24 10:40:00,4.25,"15482","UK",FALSE,-102,1
"C578363","22071","Small White Retrospot Mug In Box",-36,2011-11-24 10:40:00,1,"15482","UK",FALSE,-36,1
"C578363","22070","Small Red Retrospot Mug In Box",-36,2011-11-24 10:40:00,3.39,"15482","UK",FALSE,-122.04,1
"C578363","21135","Victorian Metal Postcard Spring",-288,2011-11-24 10:40:00,0.4,"15482","UK",FALSE,-115.2,1
"C578367","23048","Set Of 10 Lanterns Fairy Light Star",-4,2011-11-24 11:00:00,4.15,"14640","UK",FALSE,-16.6,1
"C578367","23221","Reindeer Heart Decoration Silver",-12,2011-11-24 11:00:00,0.83,"14640","UK",FALSE,-9.96,1
"C578367","23433","Hanging Quilted Patchwork Apples",-24,2011-11-24 11:00:00,0.83,"14640","UK",FALSE,-19.92,1
"C578367","22759","Set Of 3 Notebooks In Parcel",-12,2011-11-24 11:00:00,1.65,"14640","UK",FALSE,-19.8,1
"C578368","22866","Hand Warmer Scotty Dog Design",-96,2011-11-24 11:05:00,1.85,"16191","UK",FALSE,-177.6,1
"C578371","22414","Doormat Neighbourhood Witch",-1,2011-11-24 11:16:00,8.25,"14410","UK",FALSE,-8.25,1
"C578371","48138","Doormat Union Flag",-1,2011-11-24 11:16:00,8.25,"14410","UK",FALSE,-8.25,1
"C578371","22366","Doormat Airmail",-1,2011-11-24 11:16:00,8.25,"14410","UK",FALSE,-8.25,1
"C578371","48173C","Doormat Black Flock",-1,2011-11-24 11:16:00,8.25,"14410","UK",FALSE,-8.25,1
"C578371","22551","Plasters In Tin Spaceboy",-1,2011-11-24 11:16:00,1.65,"14410","UK",FALSE,-1.65,1
"C578371","22964","3 Piece Spaceboy Cookie Cutter Set",-1,2011-11-24 11:16:00,2.1,"14410","UK",FALSE,-2.1,1
"C578371","21125","Set 6 Football Celebration Candles",-1,2011-11-24 11:16:00,1.25,"14410","UK",FALSE,-1.25,1
"C578371","22652","Travel Sewing Kit",-1,2011-11-24 11:16:00,1.65,"14410","UK",FALSE,-1.65,1
"C578371","22555","Plasters In Tin Strongman",-3,2011-11-24 11:16:00,1.65,"14410","UK",FALSE,-4.95,1
"C578371","22554","Plasters In Tin Woodland Animals",-2,2011-11-24 11:16:00,1.65,"14410","UK",FALSE,-3.3,1
"C578371","22434","Balloon Pump With 10 Balloons",-2,2011-11-24 11:16:00,1.95,"14410","UK",FALSE,-3.9,1
"C578371","22974","Childrens Dolly Girl Mug",-1,2011-11-24 11:16:00,1.65,"14410","UK",FALSE,-1.65,1
"C578371","22972","Children's Spaceboy Mug",-1,2011-11-24 11:16:00,1.65,"14410","UK",FALSE,-1.65,1
"C578371","21714","Citronella Candle Garden Pot",-5,2011-11-24 11:16:00,1.25,"14410","UK",FALSE,-6.25,1
"C578371","22949","Set Of 36 Dolly Girl Paper Doilies",-2,2011-11-24 11:16:00,1.45,"14410","UK",FALSE,-2.9,1
"C578371","84987","Set Of 36 Teatime Paper Doilies",-1,2011-11-24 11:16:00,1.45,"14410","UK",FALSE,-1.45,1
"C578371","21973","Set Of 36 Mushroom Paper Doilies",-1,2011-11-24 11:16:00,1.45,"14410","UK",FALSE,-1.45,1
"C578371","21972","Set Of 36 Dinosaur Paper Doilies",-1,2011-11-24 11:16:00,1.45,"14410","UK",FALSE,-1.45,1
"C578371","20679","Edwardian Parasol Red",-2,2011-11-24 11:16:00,5.95,"14410","UK",FALSE,-11.9,1
"C578371","15056P","Edwardian Parasol Pink",-2,2011-11-24 11:16:00,5.95,"14410","UK",FALSE,-11.9,1
"C578371","21622","Vintage Union Jack Cushion Cover",-4,2011-11-24 11:16:00,4.95,"14410","UK",FALSE,-19.8,1
"C578371","21624","Vintage Union Jack Doorstop",-2,2011-11-24 11:16:00,5.95,"14410","UK",FALSE,-11.9,1
"578473","72807B","Damages",-101,2011-11-24 12:43:00,0,NA,"UK",TRUE,0,1
"578474","72807A","Damages",-56,2011-11-24 12:44:00,0,NA,"UK",TRUE,0,1
"578475","72807C","Damages",-149,2011-11-24 12:44:00,0,NA,"UK",TRUE,0,1
"578476","72807B","????Missing",-124,2011-11-24 12:45:00,0,NA,"UK",TRUE,0,1
"578477","72807A","???Missing",-224,2011-11-24 12:45:00,0,NA,"UK",TRUE,0,1
"578478","72807C","???Missing",-428,2011-11-24 12:45:00,0,NA,"UK",TRUE,0,1
"578524","22810","Check",-25,2011-11-24 14:20:00,0,NA,"UK",TRUE,0,1
"578525","22152","Check",-179,2011-11-24 14:21:00,0,NA,"UK",TRUE,0,1
"578527","21819","Check",-14,2011-11-24 14:24:00,0,NA,"UK",TRUE,0,1
"578528","22601","Check",-20,2011-11-24 14:24:00,0,NA,"UK",TRUE,0,1
"C578669","23582","Vintage Doily Jumbo Bag Red",-1,2011-11-24 17:14:00,2.08,"17323","UK",FALSE,-2.08,1
"C578669","22384","Lunch Bag Pink Polkadot",-3,2011-11-24 17:14:00,1.65,"17323","UK",FALSE,-4.95,1
"578733","21643","Damaged",-9,2011-11-25 11:32:00,0,NA,"UK",TRUE,0,1
"C578784","POST","Postage",-1,2011-11-25 12:01:00,7.6,"13081","UK",FALSE,-7.6,1
"C578803","23494","Vintage Doily Deluxe Sewing Kit",-1,2011-11-25 12:55:00,5.95,"16764","UK",FALSE,-5.95,1
"C578832","22378","Wall Tidy Retrospot",-1,2011-11-25 15:18:00,2.1,"13069","UK",FALSE,-2.1,1
"C578832","22867","Hand Warmer Bird Design",-1,2011-11-25 15:18:00,2.1,"13069","UK",FALSE,-2.1,1
"C578832","22866","Hand Warmer Scotty Dog Design",-1,2011-11-25 15:18:00,2.1,"13069","UK",FALSE,-2.1,1
"C578832","22834","Hand Warmer Babushka Design",-32,2011-11-25 15:18:00,2.1,"13069","UK",FALSE,-67.2,1
"C578832","22632","Hand Warmer Red Retrospot",-1,2011-11-25 15:18:00,2.1,"13069","UK",FALSE,-2.1,1
"C578832","22379","Recycling Bag Retrospot",-15,2011-11-25 15:18:00,2.1,"13069","UK",FALSE,-31.5,1
"C578832","22380","Toy Tidy Spaceboy",-17,2011-11-25 15:18:00,2.1,"13069","UK",FALSE,-35.7,1
"C578832","22381","Toy Tidy Pink Polkadot",-8,2011-11-25 15:18:00,2.1,"13069","UK",FALSE,-16.8,1
"C578832","23285","Pink Vintage Spot Beaker",-2,2011-11-25 15:18:00,0.85,"13069","UK",FALSE,-1.7,1
"C578832","23288","Green Vintage Spot Beaker",-8,2011-11-25 15:18:00,0.85,"13069","UK",FALSE,-6.8,1
"C578832","23286","Blue Vintage Spot Beaker",-8,2011-11-25 15:18:00,0.85,"13069","UK",FALSE,-6.8,1
